,MB Deviation of Compensated Data(%),"Reformer Loading, %","Naphtha Feed Rate, m3/hr","    N+2A in Naphtha Feed, wt%","    N+A in Naphtha Feed, wt%","    C6P- in Naphtha Feed, wt%","    C10+ in Naphtha Feed, wt%","    Sulfer in Naphtha Feed, ppmw","    3R211 Inlet Tem, oC","    3R212 Inlet Temp, oC","    3R213 Inlet Temp, oC","    3R214 Inlet Temp, oC","    WAIT(Weight Average  Inlet Temp), oC",H2/HC Ratio,"    Carbon in Fresh Catalyst, %","    Chlorine in Fresh Catalyst, wt%",Feed    Hydrogen,Feed    Methane,Feed    Ethane,Feed    Propane,Feed    n-Butane,Feed    i-Butane,Feed    C4 Naphthenes,Feed    n-Pentane,Feed    C5 i-Paraffins,Feed    C5 Naphthenes,Feed    n-Hexane,Feed    C6 i-Paraffins,Feed    C6 Naphthenes,Feed    Benzene,Feed    n-Heptane,Feed    C7 i-Paraffins,Feed    C7 Naphthenes,Feed    Toluene,Feed    n-Octane,Feed    C8 i-Paraffins,Feed    C8 Naphthenes,Feed    Ethylbenzene,Feed    P-Xylene,Feed    M-Xylene,Feed    O-Xylene,Feed    n-Nonane,Feed    C9 i-Paraffins,Feed    C9 Naphthenes,Feed    C9 Aromtics,Feed    C10+ n-Paraffins,Feed    C10+ i-Paraffins,Feed    C10+ Naphthenes,Feed    C10+ Aromtics,Sum,Product    Hydrogen,Product    Methane,Product    Ethane,Product    Propane,Product    n-Butane,Product    i-Butane,Product    C4 Naphthenes,Product    n-Pentane,Product    C5 i-Paraffins,Product    C5 Naphthenes,Product    n-Hexane,Product    C6 i-Paraffins,Product    C6 Naphthenes,Product    Benzene,Product    n-Heptane,Product    C7 i-Paraffins,Product    C7 Naphthenes,Product    Toluene,Product    n-Octane,Product    C8 i-Paraffins,Product    C8 Naphthenes,Product    Ethylbenzene,Product    P-Xylene,Product    M-Xylene,Product    O-Xylene,Product    n-Nonane,Product    C9 i-Paraffins,Product    C9 Naphthenes,Product    C9 Aromtics,Product    C10+ n-Paraffins,Product    C10+ i-Paraffins,Product    C10+ Naphthenes,Product    C10+ Aromtics,ProductSum,"Product Separator Pressure, kg/cm2_g","Product Separator Temp, oC","Reformate Flow, m3/hr","    - Aroma in Reformate, wt%","   - C8N+ in Reformate, wt%",    - Reformate RON,"LPG Flow, m3/hr","Net Gas Flow, Nm3/hr","    H2 Purity, mole%","Calibrated Recycle Gas Rate, Nm3/hr","    H2 Purity, mole%","C5+ Yield, (wt% of Feed)",Aroma Yield (wt% of Feed),"    3R211 Temp Drop, oC","    3R212 Temp Drop, oC","    3R213 Temp Drop, oC","    3R214 Temp Drop, oC","    Reactor Total Temp Drop, oC","Carbon in Spent Catalyst, %","Chlorine in Spent Catalyst, wt%",PC4,SAP,SAN
2018/6/2,0.088101672,125.6284614,93.34194685,46.80811982,33.8298185,2.250109611,1.545845415,0.56,515.7166762,515.7021543,515.699147,515.70044,515.7019975,1.472505086,0.01999,0.88509,0,0,0,0.186050165,0.434117052,1.033612029,0.413444812,0.689074686,0,0.689074686,1346.364366,200.8388834,1531.582448,223.2601983,7422.945824,5252.970408,5013.320035,2331.139663,8352.290019,9166.511405,4905.067012,1263.409319,700.8434421,1717.10547,1219.340936,4330.998314,8546.194533,2877.121702,1444.300542,169.7554034,809.544657,41.49576527,44.51363911,68914.35936,2276.025045,869.6112177,2519.512613,2045.138009,1295.846925,1418.980127,1.103137863,2181.059749,3309.09631,29.56157368,654.6976642,1607.2984,76.92484349,1582.341316,1002.973315,3916.647614,149.3178521,11249.24797,165.8262051,661.5952719,169.814759,3155.241515,1813.494717,8966.059176,4808.068462,12.6359428,49.39504913,7.466693472,11204.57128,54.27438288,101.3954087,75.09611005,1484.061907,68914.38056,4.798772488,38.12506751,66.22733851,80.28536489,0.457476841,103.93,4.57015121,28970.0643,87.2567,26397.84676,78.5035,84.87076719,64.22909991,97.39201904,72.33464255,46.00976083,40.22849389,255.9649163,3.752,0.82239,2714.827052,13717.99845,508.1818318
2018/6/3,-0.129693681,124.0647428,92.18010387,46.72838521,33.56891204,1.918553056,1.844797072,0.596666667,515.320758,515.3099296,515.3122484,515.3084909,515.3108728,1.485825046,0.021125,0.904615,0,0,0,0.122687441,0.286270695,0.681596892,0.272638757,0.681596892,0,0.681596892,1134.867181,170.2300772,1400.160808,198.3446957,6663.110685,4709.481986,4790.11444,2179.065265,8081.864498,8886.916233,4887.305223,1247.765997,692.1657163,1695.844558,1204.243261,5719.783857,8753.081672,2779.715013,1712.852991,195.5949161,967.5005736,54.29060408,40.16017288,68167.18681,2247.734256,809.5238509,2415.255492,1831.982845,1433.319254,1665.979294,1.08953703,2129.562303,3218.858037,30.15992125,625.839173,1538.731386,72.6749223,1596.744861,894.6971779,3502.069268,136.2352317,11164.48516,138.728753,562.7781803,131.9888946,3098.456717,1780.8573,8804.697247,4721.537781,10.78187686,47.09977785,10.21440966,11720.6946,58.2902311,108.970877,79.99925642,1577.169392,68167.20726,4.802054761,38.49374954,65.6795591,81.66168584,0.407827271,104.37,4.811555362,28525.69155,87.5055,25770.6212,79.6007,84.73623176,65.22878792,98.35445135,75.86827353,46.29002764,40.28210492,260.7948574,3.6615,0.82763,3099.298548,12837.49658,461.2726359
2018/6/4,-0.104827679,128.1515476,95.21659988,46.79486131,34.1845419,3.258074265,1.417858214,0.64,515.9663685,515.9472672,515.9437675,515.9552826,515.9523101,1.38859618,0.0223,0.86732,0,0,0,0,0,0,0,0.702913866,0,0.702913866,1893.1881,395.780662,1846.976422,267.8101828,7513.418864,5556.6088,5437.694416,2390.610057,8095.812093,9186.767749,4992.057643,1237.13771,686.2699507,1681.399604,1193.985695,4331.319635,8374.39166,2849.77255,1369.27621,153.4614105,765.7724385,39.13265968,38.36535263,70298.41569,2303.027685,858.6931866,2444.960015,1897.429687,1222.995359,1448.260731,1.249180154,2135.671238,3217.418182,30.72794161,767.0917315,1864.783091,82.59719678,1929.683943,945.6331162,3729.164286,144.2181389,12157.36155,131.9374599,469.1109684,133.696626,3276.150499,1882.987909,9309.638932,4992.313843,7.949328254,39.74664127,8.517137415,11159.15344,59.9606474,114.310428,82.58784247,1449.407611,70298.43557,4.800671958,39.83771422,68.36679337,81.33412488,0.395878825,104.68,4.573885363,29202.9513,87.5733,25507.34275,78.6736,85.52369514,65.65821466,103.1641773,77.8679143,45.83934312,39.40253905,266.2739738,3.804,0.803315,2671.25609,13484.0263,482.3448832
2018/6/5,-0.342025902,127.5991861,94.8061953,47.49988344,34.67774324,2.921593022,1.365849757,0.543333333,515.1620798,515.1623113,515.1685696,515.1509157,515.1581549,1.463679702,0.10015,0.893395,0,0,0,0.189120401,0.441280935,1.050668892,0.420267557,0.700445928,0,1.400891856,1686.876842,355.5635235,1788.99886,258.4645474,7420.846209,5465.741347,5534.439904,2440.353613,8160.460225,9261.753347,5088.017215,1269.81224,704.3952959,1725.80771,1225.52052,3994.911447,8524.039348,2860.740446,1324.54325,144.5811276,742.5868386,36.33452421,33.3066472,70052.2977,2322.630932,818.4478424,2333.560922,2399.629311,1030.613207,1229.190156,1.241158928,2147.931484,3244.463752,29.88151563,782.7674456,1891.695145,84.90027586,1934.440399,991.9154214,3900.536338,149.4595961,12279.01013,149.1612469,524.0963922,153.804731,3313.99713,1904.740496,9417.185416,5049.985876,9.026610383,40.05558357,5.641631489,10363.11288,51.9030097,98.77872749,71.62051175,1326.889758,70052.31504,4.802309622,40.72565329,67.77683264,80.85064197,0.409517229,104.77,4.666371375,29343.25946,87.8859,26497.72928,79.4962,85.5317936,65.07902282,102.2687746,81.35158729,46.0760483,40.08263584,269.779046,3.59,0.79798,2259.803363,13833.57232,495.3082618
2018/6/6,-0.47381551,128.1704155,95.23061874,46.90506646,34.31512186,3.313586626,1.540861322,0.59,515.1711757,515.1677797,515.1676526,515.1793029,515.1738491,1.702149533,0.020205,0.8993,0,0,0,0,0,0,0,0.703595718,0,1.407191437,1902.792471,426.7319319,1848.426972,259.62682,7421.634099,5526.673661,5535.855355,2397.150612,8027.600406,9107.601574,4990.772573,1219.836176,676.6723746,1657.885008,1177.287647,4468.28201,8343.084511,2861.228104,1430.410095,180.7182844,813.9358756,49.42722309,40.15961876,70365.90419,2310.841843,846.9316533,2402.838061,2853.477595,1004.815865,990.6463708,1.239855708,2288.848948,3472.723376,31.2073238,788.0947899,1915.89808,86.2397556,1893.436012,982.4212427,3818.112292,136.8955696,11811.87949,158.1023477,624.301578,161.5771245,3191.640875,1834.415476,9069.493039,4863.535093,11.27141552,49.59422831,6.762849315,11019.49939,57.60547659,110.1815325,79.0689799,1492.323426,70365.92095,4.797913941,40.82618328,67.78640547,80.19874097,0.438919059,104.1,4.587850805,29354.2853,87.3926,29554.59293,83.278,85.20478223,64.20184968,99.50257191,77.03052025,45.36461182,39.88401031,261.7817143,3.864,0.791265,1995.462236,14278.39516,501.7516027
2018/6/7,-0.667944892,128.7099556,95.631497,53.29214599,38.25912042,2.385821713,1.26088652,0.71,515.7033207,515.6886652,515.6926383,515.6919827,515.6927828,1.431130055,0.019,0.90395,0,0,0,0,0,0,0,0.710860571,0,0.710860571,1422.987453,271.7300508,1857.452771,271.5487382,7124.524888,5486.276601,6632.194175,3527.290155,7889.874806,9264.840547,5365.347544,1469.02155,814.9014767,1996.554008,1417.781304,3656.06319,7942.797281,2624.748699,1158.702731,126.9572573,706.3440134,31.54695484,31.54695484,71092.45487,2346.750058,806.8203241,2303.862986,2320.323055,824.1052152,1136.202838,1.150560973,2128.579839,3185.966393,28.8031692,692.9149998,1627.857956,81.43867383,1965.929988,969.533072,3829.281312,137.6541899,13974.71277,148.780512,518.0644122,152.9297693,3430.145917,1971.497734,9747.238406,5226.9775,9.204487787,43.1460365,5.752804867,10019.08496,54.19142184,104.6421628,74.41253095,1224.514638,71092.47069,4.800584026,40.39994395,69.22953686,82.70818364,0.40510007,106.22,4.402556848,29592.32436,88.0598,26268.22334,80.0783,86.30063783,66.89892959,102.537949,78.41213165,45.78179381,40.26346094,266.9953354,3.754,0.79248,1960.308053,13313.31317,480.991138
2018/6/8,-0.580536939,131.4886972,97.69610201,53.58249532,38.72615216,2.91609683,1.498820142,0.626666667,516.4608372,516.4391407,516.4342047,516.4385749,516.4397935,1.333755501,0.02095,0.917225,0,0,0,0,0,0,0,0.726283364,0,1.452566729,1704.120514,411.8674019,2032.542662,283.2505121,7091.161464,5654.921267,7149.723756,3481.076166,7719.995794,9332.141008,5485.162281,1468.875804,814.8206274,1996.355922,1417.640641,3711.736587,7887.244399,2626.731274,1276.806155,182.9405577,810.6613518,42.71299366,52.38386015,72637.05185,2428.19386,941.7401538,2194.170881,2275.965076,1201.310465,1324.955909,1.182986641,2069.788911,3148.453872,30.32250999,767.6607477,1853.777993,90.84437255,2101.14628,993.7035551,3908.580027,149.0563167,14257.94608,159.2884046,553.220882,161.1263477,3434.709887,1974.120905,9760.207564,5233.932238,11.09202423,45.67304093,6.524720132,9969.619916,57.61144941,112.3242664,79.26010494,1339.555238,72637.06698,4.797456475,40.99741234,71.13850409,81.30093627,0.417320109,106,4.683963884,30470.93534,88.4951,25094.02566,80.001,85.72695765,66.18003742,106.450497,82.30477701,46.35167581,40.45934431,275.5662941,3.621,0.796505,2526.266374,13682.35816,517.134372
2018/6/9,-0.697487602,134.2372559,99.73828113,54.76874933,39.41510428,2.635392501,1.548798656,0.596666667,517.0052542,516.9956071,516.9934533,516.999603,516.9980313,1.357862492,0.02068,0.93244,0,0,0,0,0,0,0,0.742155808,0,0.742155808,1585.50135,369.1404527,2004.017277,287.9564535,7038.436238,5596.495417,7772.868751,3648.437952,7967.287597,9609.353339,5309.217712,1563.159085,867.1218245,2124.496769,1508.635272,3888.318808,7861.77742,2720.457716,1351.465726,202.113765,850.1109335,52.36955855,45.00508938,74225.22882,2461.281865,894.2808993,2322.545084,2769.710925,998.1654621,1100.288086,1.209875365,2066.628908,3135.029747,30.21291116,758.236275,1831.110984,87.46164912,2193.999303,952.7852316,3725.377836,143.7824771,14935.90974,144.9293221,592.7795878,143.6852936,3538.340397,2033.683186,10054.68812,5391.84807,10.04314017,48.2070728,10.71268284,10183.52095,60.61475579,116.6915483,82.72522808,1404.75697,74225.24359,4.801039025,41.7961529,72.76422831,82.26192535,0.391940362,106.54,4.852643489,30970.61459,88.2508,26067.03796,80.0798,85.78989884,67.00785924,107.5968571,79.65290975,46.05639767,39.27728238,272.5834469,3.665,0.79582,2098.453548,13443.64428,498.5802419
2018/6/10,-0.496391265,134.3880094,99.85029101,54.42802953,39.3898345,3.233557942,1.446855314,0.536666667,517.0035577,517.0001135,516.9934075,516.9938389,516.9956441,1.404345001,0.020245,0.93756,0,0,0,0,0,0,0,1.483826642,0,2.225739964,1877.488005,518.0620428,2165.733051,313.8293349,7307.274989,5878.712073,8077.248722,3682.115813,8067.032004,9764.676733,5367.920817,1518.848292,842.541565,2064.273764,1465.870063,3148.082538,7430.98574,2411.092063,1219.7055,197.297777,780.8902065,44.39199982,50.96859239,74198.75125,2457.6883,856.014585,2334.982519,2073.790188,1383.413893,1624.033886,1.32581351,2117.603473,3207.441298,31.51870602,815.7628403,1978.547407,88.91915312,2338.025326,933.884228,3680.904115,143.0612956,15487.30725,130.5445661,541.3577977,141.0623747,3578.684714,2056.871333,10169.33213,5453.326165,7.664859353,27.87221583,9.058470144,8964.307253,60.38477894,114.8011293,82.47162673,1306.802407,74198.7661,4.798982962,41.45680177,72.42282093,81.93634395,0.385892567,107.17,4.830989814,30922.46247,88.2573,26921.24178,80.6951,85.53715951,66.51681581,107.7685215,80.94259352,45.45360825,38.72625585,272.8909791,3.666,0.8102,3007.447779,13618.09452,496.0916263
2018/6/11,-0.443957613,134.311731,99.79361617,53.76363658,38.83169466,2.868046968,1.550906946,0.57,517.0001509,516.9994542,517.0078508,517.0099082,517.00685,1.372796793,0.025355,0.932665,0,0,0,0,0,0,0,0.742619534,0,1.485239069,1709.408326,418.3593113,2091.796557,284.4232817,7134.911154,5761.949538,7883.119118,3550.463994,7973.99518,9703.239031,5337.287777,1511.870312,838.6707123,2054.789959,1459.135479,3882.395349,7789.760461,2383.404116,1343.398738,205.4880013,847.2549436,52.39534695,46.66460587,74266.40915,2487.644542,871.8140158,2348.399039,1904.173969,1268.906958,1585.273781,1.204873702,2168.163365,3283.872982,30.84064925,782.9237307,1871.732634,94.06605893,2205.376417,1011.091325,3975.597562,155.6976944,14772.35361,160.5200232,557.7602362,164.8921639,3486.492967,2003.883552,9907.356413,5312.841124,12.06103165,46.23395464,7.37063045,10143.22926,58.31588716,111.2682102,80.27471037,1394.793795,74266.42716,4.797772516,40.4452062,72.19209415,81.74672124,0.41911369,106.09,4.573771726,31260.18078,88.3773,26451.48796,79.9722,85.90558671,66.28341906,106.5417841,78.75886309,46.33074461,38.86483587,270.4962276,3.648,0.797995,2854.180739,14040.74582,533.1419073
2018/6/12,-0.382653968,134.1083454,99.6425006,53.79052908,38.87902812,2.670554358,1.693779809,0.623333333,517.0074981,517.0067084,517.0116148,517.0071306,517.0082251,1.390723789,0.021185,0.899475,0,0,0,0,0,0,0,0.741144213,0,1.482288426,1600.447865,376.8519154,2008.573798,270.5176378,6963.137245,5588.28357,7715.908839,3475.225216,7698.30768,9341.475874,5173.049659,1493.963432,828.7373364,2030.452635,1441.8532,4540.20457,8049.859873,2808.688875,1460.795244,223.0134784,923.0203276,57.99984236,51.46464885,74124.05619,2446.176185,949.4670565,2372.059334,1916.991653,1259.423692,1578.209822,1.199212093,2200.228523,3322.528208,31.56399052,764.6829519,1823.977459,89.34678938,2181.980118,931.0931259,3632.011544,144.9871729,14598.60759,142.6377248,584.7529239,142.6377248,3435.689716,1974.684068,9762.991886,5235.425337,10.19330279,45.57005954,10.19330279,10792.90884,59.00123498,111.4687316,80.28724964,1491.098349,74124.07487,4.799966296,41.27111069,71.84138814,82.54841446,0.388727425,106.18,4.552633957,30886.97069,87.9466,26684.1989,79.8025,85.80282186,66.74401803,106.4851973,79.64207832,45.5641881,38.19143322,269.8828969,3.5085,0.80963,2837.633514,13629.345,499.01623
2018/6/13,-0.654399468,134.1654655,99.68494084,55.50248492,39.68353282,2.682923557,1.64198358,0.593333333,517.4709912,517.4527827,517.4542081,516.9948062,517.2259717,1.310890714,0.02304,0.89428,0,0,0,0,0,0,0,0.742844751,0,0.742844751,1617.971222,373.5586993,2065.145262,329.0802246,6980.843429,5655.471033,7769.63084,3678.567206,7525.206919,9216.127476,5083.444382,1614.593427,895.6536872,2194.401421,1558.275557,4518.998474,7801.659573,2753.147635,1432.204679,211.5024377,904.1369779,55.74482854,48.36683653,74285.21792,2455.482194,917.0504651,2388.439128,2792.057132,848.657313,970.8046581,1.204629505,2208.81846,3327.683244,31.72331716,748.9400008,1785.339563,90.37396239,2172.29444,909.0481132,3569.212094,146.8992454,14590.47173,138.4923259,573.2215999,147.1869114,3497.041284,2009.946264,9937.33093,5328.915023,10.23935079,39.75277367,9.637036041,10879.00906,61.55656771,118.3673497,84.14337093,1495.896419,74285.23595,4.797997261,41.5005619,72.11553793,82.90248582,0.400000763,106.44,4.562360139,30993.73004,87.9768,25848.67421,78.0102,86.03531996,67.18818956,107.208874,81.24429831,45.51984421,37.36917819,271.3421947,3.76,0.8107,1819.461971,13491.87607,509.9638433
2018/6/14,-0.90224123,134.1506671,99.67394566,54.96282207,39.55499985,2.682658318,1.739895606,0.593333333,517.9994058,518.0013498,518.0070377,517.0021215,517.5029632,1.434107368,0.021275,0.952305,0,0,0,0,0,0,0,0.742426676,0,1.484853351,1612.318172,377.2511451,2038.095398,294.7433902,6896.794377,5587.749891,7651.552027,3534.693402,7542.058836,8887.1738,5415.18744,1551.097266,860.430844,2108.103494,1496.994175,5082.043557,7704.850931,2766.944365,1544.989912,210.7055558,976.9843842,55.32037759,48.81209788,74247.12212,2547.494598,833.4877166,2379.406089,2948.614756,804.9686856,901.6128968,1.201493348,2252.25744,3386.796614,32.56066404,728.2862543,1755.072792,85.59546803,2162.395801,870.0310937,3418.213179,142.247102,14584.32616,126.5817081,519.3573025,127.8227053,3453.451047,1984.892503,9813.463187,5262.49068,9.011200107,41.45152049,9.611946781,11214.73891,62.71795274,118.304027,84.97561701,1583.701412,74247.14052,4.800950237,41.06665424,72.02622032,83.37688661,0.370208247,106.52,4.697526136,31929.78139,88.6006,27292.20192,80.5982,85.97011796,67.42274429,105.6478211,77.09850439,46.16667281,37.42905503,266.3420533,3.929,0.82625,1706.581582,13289.28258,482.8135032
2018/6/15,-0.578933032,134.4451153,99.89272066,50.92248409,36.96941208,2.97718092,1.950882947,0.606666667,518.0051257,517.9935132,517.9951291,517.0044221,517.5005329,1.432750269,0.02166,0.950875,0,0,0,0,0,0,0,1.482518809,11.86015047,0.741259404,1791.282501,401.6293371,1987.791202,278.7135361,7218.013551,5615.498483,6482.225527,2967.261396,7838.341873,8828.504295,5622.082864,1374.377154,762.3999605,1867.922369,1326.438154,5351.229693,8341.241438,2906.550713,1708.602927,236.1828893,1089.552657,62.71062923,57.75092234,74130.388,2521.582358,858.5787531,2454.094645,3027.070969,850.7434759,819.3745714,1.321943934,2263.694808,3411.76607,33.46205177,768.8973055,1870.455223,88.02622641,2094.317299,927.426191,3623.88085,152.3949528,13597.99559,134.5994078,490.8183057,137.1035828,3372.505041,1938.368282,9583.443812,5139.142297,10.21502131,41.46096883,10.21502131,11912.51749,63.93401571,120.760806,86.31693004,1723.921821,74130.40609,4.799973013,40.56837217,72.20204707,82.18864966,0.388761636,105.34,4.450400689,31748.96465,88.2008,27242.26042,80.1061,85.79157019,66.58834646,106.5645109,74.01106476,46.42800339,38.35654992,265.3601289,4.1125,0.816695,1670.118047,13729.23092,507.5187651
2018/6/16,-0.581738937,134.4014017,99.86024148,50.70243069,37.49624288,3.119220591,1.980900955,0.663333333,518.0124643,518.0040685,517.9941068,516.9932858,517.4970263,1.36642509,0.020805,0.97348,0,0,0,0,0,0,0,1.482650733,0,1.482650733,1857.410645,452.0970191,2203.681167,285.4102661,6986.17102,5373.006025,6787.033195,2640.600955,7793.399237,8800.79222,5905.774741,1307.418071,725.256152,1776.917969,1261.81464,5417.732279,8310.759129,3044.736335,1734.701358,228.4046466,1116.682562,65.02623392,58.45210797,74136.24328,2510.497696,858.3655129,2481.160871,2959.02576,871.1754043,887.3697427,1.319761985,2243.709811,3385.061201,34.087149,788.5414534,1905.392019,96.04543674,2222.064309,932.8112214,3593.548866,155.7810616,13287.60235,150.5546122,537.5172931,151.1767387,3354.819961,1928.203672,9533.18919,5112.193148,12.45576891,56.05096008,13.07855735,12017.03276,66.82794778,122.8784821,90.70364187,1776.019057,74136.26143,4.800405813,40.18168192,72.16668185,82.10460781,0.424935959,105.1,4.345174601,31698.94716,87.9517,26034.25426,79.9276,85.74393347,66.40626801,108.2771644,75.15366958,46.86412739,37.97364517,268.2686066,4.1095,0.852925,1758.545147,13796.6694,540.8725853
2018/6/17,-0.644183045,134.2784758,99.76890754,52.01722847,38.41195889,2.818265191,2.411951761,0.596666667,518.0143856,517.9964777,518.0054864,517.0123864,517.508475,1.402996333,0.02121,0.963375,0,0,0,0,0,0,0,0.742365594,0,1.484731187,1704.40377,385.5940887,2253.58323,271.7058073,6730.805518,5203.816803,6986.79193,2587.144094,7486.707545,8650.017323,5869.218425,1278.822707,709.3936176,1738.053876,1234.216696,5702.006275,8200.853639,3233.165084,2218.93076,237.8480481,1418.961744,71.75754673,62.01847291,74238.0441,2541.055992,860.1348025,2418.972374,3060.666938,920.4034609,862.4699635,1.20482555,2189.230502,3310.954328,34.99440707,746.9482529,1815.974064,93.40845473,2224.155641,898.6141111,3468.86407,150.6031938,13188.01878,141.8473395,519.2748378,143.097608,3296.915371,1894.922648,9368.645213,5023.956088,12.61746442,55.51684346,11.9865912,12556.08947,84.21730596,158.8340018,113.2837224,2070.183628,74238.06229,4.796469467,40.05293632,72.34089145,82.41971755,0.445457248,105.04,4.571522392,31955.26099,88.3111,26482.06585,80.5423,85.63417737,66.84291765,110.6873445,80.13140576,46.84363436,37.0313033,274.6936879,4.1215,0.83471,1782.873424,13404.09795,547.3739772
2018/6/18,-0.42119803,134.3324068,99.80897823,51.76986705,38.64048201,3.155963887,1.722724364,0.596666667,518.0025199,518.0015441,517.9947167,516.9945393,517.4964324,1.321598401,0.020435,0.955205,0,0,0,0,0,0,0,0.741561867,0,1.483123735,1886.30618,452.1860622,2440.873992,291.4338139,6950.467976,5429.076185,7826.533601,2676.296779,7662.555287,8935.706583,5618.190113,1327.908652,736.6227684,1804.766812,1281.590498,4972.600624,8046.880088,2978.233453,1569.886473,185.0894275,987.5490692,55.76930347,49.30329727,74168.05172,2528.443982,861.7663025,2366.130671,2918.802106,848.4814968,861.1967941,1.330985045,2135.252846,3219.516582,33.45206816,808.4322844,1948.582159,102.3440824,2432.286493,943.9998348,3651.737084,161.3095155,13850.10689,148.9976005,544.0290538,152.7538425,3400.153566,1954.259444,9662.010954,5181.274096,13.73238539,59.73587643,13.04576612,11492.45087,79.37510814,147.8852193,105.5108145,1539.682819,74168.06959,4.798583026,39.42189554,72.49408782,81.87540255,0.448366829,105.45,4.443040197,31743.48688,88.4752,25445.2409,79.543,85.99646398,66.7567936,110.9442238,76.55378623,48.28117512,38.08909669,273.8682819,4.1865,0.835735,1709.678291,13702.60702,568.4160892
2018/6/19,-0.555442632,134.3158341,99.79666471,52.0903957,38.59066113,2.567502396,2.118682198,0.636666667,518.0035812,518.0005935,517.9953524,516.9898618,517.4942162,1.220600117,0.020995,0.95551,0,0,0,0.133681531,0.311923573,0.742675174,0.29707007,0.742675174,0.742675174,0.742675174,1571.079251,332.3136847,2278.61097,271.8191137,6722.954829,5165.597029,7292.519864,2647.636996,7547.050505,9032.690368,5797.804799,1318.988848,731.6747394,1792.643866,1272.981822,5546.733204,8231.167623,3204.85238,1942.09558,209.5182191,1252.254175,62.37565301,49.58064726,74278.65754,2488.714709,905.147433,2343.465194,3020.677784,904.3381549,834.7415596,1.213267464,2097.910455,3175.074151,32.76920673,727.3377843,1760.438969,93.48365642,2237.235623,908.2925675,3491.461321,151.8030814,13402.35574,150.8648323,545.6278101,154.0078496,3396.199734,1951.986954,9650.77559,5175.249107,13.93473366,59.53931656,12.66793969,12453.58388,63.21123486,116.7463327,86.1723216,1871.647382,74278.67568,4.79968541,38.16457327,72.94118772,82.69485801,0.416767719,105.41,4.219296328,31405.31016,88.0364,24477.17831,75.9391,85.86633646,67.50124925,110.4188799,76.10077202,48.37646663,38.30075889,273.1968774,4.1525,0.83437,1739.079715,13111.65278,530.9040554
2018/6/20,-0.030350393,134.463525,99.90639909,52.54611749,38.94314159,2.560174363,2.104873708,0.636666667,518.0049406,517.998045,517.9948682,516.999103,517.4984693,1.32363791,0.022545,0.93814,0,0,0,0.733947297,1.712543693,4.077484983,1.630993993,0.741360906,0.741360906,1.482721812,1556.799958,330.2066944,2277.958918,281.7171443,6682.873318,5135.698599,7291.488157,2662.227013,7546.955198,9036.064463,5827.579165,1329.651158,737.5893785,1807.135061,1283.272225,5499.099537,8032.660181,3333.459531,1916.417942,208.5273095,1230.99182,53.7358836,67.30969432,74140.53876,2527.030449,851.0229552,2513.764655,2109.391862,1348.304637,1459.622894,1.205663923,2082.288097,3154.477991,32.53528869,706.916803,1724.65283,89.85105641,2194.90688,897.022179,3444.654215,141.5700787,13285.81318,148.6893083,537.9054388,155.5615032,3374.509838,1939.520551,9589.140721,5142.197277,14.76938306,56.26431641,13.36277515,12450.89133,59.93409347,112.6467999,82.25642116,1897.87562,74140.5571,4.796657717,39.86053361,72.33260329,82.77302273,0.416601197,105.46,4.248366438,31884.64401,88.042,25934.51573,77.6067,85.41912343,67.27067796,109.7564877,75.69581535,47.82676619,38.00140198,271.2804712,4.0485,0.84808,2807.927531,12941.42712,515.1371233
2018/6/21,-0.307927182,134.2043084,99.71380115,51.76080577,38.49440251,2.670915831,1.871812819,0.58,518.0060186,518.0018695,518.0081214,516.9991389,517.5024821,1.465750241,0.02233,0.93349,0,0,0,0.734181122,1.713089285,4.078784013,1.631513605,0.741597093,0,1.483194186,1619.424336,351.1347958,2324.029635,286.9980751,6827.427693,5257.528152,7390.867017,2677.165506,7654.692531,9210.623464,5857.218941,1325.295139,735.1729902,1801.214775,1279.068146,5308.789454,8097.589054,3077.100083,1687.133387,195.7061433,1086.750277,58.55142811,47.26190983,74167.12529,2533.400166,928.087847,2503.125607,2033.565581,1377.764239,1555.071734,1.204271715,2054.004763,3113.52248,32.32921619,728.2474166,1768.625521,91.58484311,2249.727415,912.9548302,3517.299177,150.1786055,13479.41288,149.797022,537.3968165,149.1728678,3409.334922,1959.536485,9688.101058,5195.26497,12.74137861,55.21264062,11.52791398,12022.84667,56.84162496,110.1730716,77.97659356,1701.111802,74167.14243,4.797907169,41.68106016,72.24330094,82.59156673,0.396329104,105.62,4.54183197,31955.14318,88.0232,27898.50983,80.1067,85.26002339,67.01800093,109.9246229,78.40785887,47.22633999,37.53925576,273.0980775,4.164,0.84086,2932.835973,13018.02101,512.7700401
